项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
农业,508372,美丽云南  植物砖石--野生辣木籽,已成功,2000,3157,36,4,69.00,15,0,6,否,1,24,项目成功结束后2天内,山东 济南,已经结束
农业,12868,Family To Farm 100块钱包茶山,已成功,20000,23400,36,2,100.00,7,3,43,否,0,24,项目成功结束后90天内,北京,已经结束
农业,23025,可燃吸的普洱茶——健康无害·戒烟良品,已成功,7500,14248,36,3,10.00,7,3,54,否,0,4,项目成功结束后10天内,云南 昆明,已经结束
农业,92683,茶马古道健康茶饮,已成功,3000,3217,36,5,48.00,24,3,17,否,7,6,项目成功结束后15天内,云南 西双版纳,已经结束
农业,329776,越战退伍老兵的有机果园--山东烟台红富士苹果,已成功,2000,2060,36,6,30.00,18,20,15,否,0,7,项目成功结束后5天内,山东 烟台,已经结束
农业,459631,为好梨众筹——美味不私享，邀您品好梨！,已成功,1000,1501,36,4,5.00,6,6,6,否,19,10,项目成功结束后立即发货,江苏 连云港,已经结束
农业,196339,11月松塔开启唯美路线,已成功,2000,2080,36,3,8.00,6,5,8,否,0,8,项目成功结束后7天内,黑龙江 伊春,已经结束
农业,386086,栖霞苹果进城记,已成功,1000,1196,36,11,1.00,9,5,1,否,1,4,项目成功结束后立即发货,山东 烟台,已经结束
农业,435592,保护福鼎海拔最高的磻溪吴阳村古茶园与传统制茶技艺,已成功,20000,25667,36,4,1.00,21,5,12,否,3,7,项目成功结束后立即发货,福建 宁德,已经结束
农业,468802,众筹80后回乡创业中国花椒之乡——陕西凤县凤渊香椒,已成功,1000,1021,36,5,13.00,2,0,4,否,32,1,项目成功结束后3天内,陕西 宝鸡,已经结束
农业,154855,来自大山的馈赠，咱一起吃粗粮！,已成功,2000,2078,36,3,29.00,9,4,13,否,1,10,项目成功结束后30天内,四川 凉山,已经结束
农业,466549,全世界的洱东陈，我就服他们,已成功,20000,20712,36,4,100.00,18,9,13,否,20,4,项目成功结束后立即发货,云南 昆明,已经结束
农业,660663,家乡手工番薯干　薯不尽的儿时记忆　软糯　蜜甜,众筹中,2000,2359,36,2,48.00,19,5,5,否,0,NOTFOUND,项目成功结束后立即发货,广东 韶关,19天
农业,247447,山东原生态当季小米 传承无公害种植 高营养小米,已成功,1000,1228,35,3,14.00,18,7,14,否,0,7,项目成功结束后3天内,山东 聊城,已经结束
农业,35380,90后大学生蜂农众筹信任，来自革命老区的纯正蜂王浆,已成功,3000,3890,35,3,48.00,15,3,13,是,0,12,项目成功结束后3天内,江西 吉安,已经结束
农业,163657,大山深处的诱惑——康县木桶土蜂蜜,已成功,3000,3920,35,1,79.00,18,6,15,否,3,9,项目成功结束后2天内,甘肃 陇南,已经结束
农业,17796,2015认领一只蜂箱吧！花粉花蜜王浆春浆全都有！,已成功,15000,32100,34,2,800.00,13,4,43,否,0,27,项目成功结束后120天内,湖北 荆门,已经结束
农业,433951,烟台正宗大樱桃第二季——肉厚多汁、甜蜜升级的“美早”来啦！,已成功,2000,5870,34,3,128.00,20,3,5,否,4,4,项目成功结束后立即发货,山东 烟台,已经结束
农业,132859,易县柿子树认领---【邀请北京的您】许下一生一“柿”的承诺,已成功,3030,3034,34,0,101.00,6,5,8,否,5,29,项目成功结束后90天内,河北 保定,已经结束
农业,198496,金秋感恩，为您诚意众筹爱心阿胶糕,已成功,6000,6234,34,6,2.00,26,4,20,否,0,22,项目成功结束后立即发货,山东 聊城,已经结束
农业,276355,2015年新出正宗和田一级干枣，假一赔十,已成功,2000,4902,34,3,39.00,14,9,25,否,0,9,项目成功结束后立即发货,新疆 和田,已经结束
农业,176524,同仁堂健康茶饮，花落保定,已成功,3000,3546,34,3,1.00,12,5,15,否,2,4,项目成功结束后立即发货,河北 保定,已经结束
农业,284878,经历“脆”炼，方得真味——霜降伯乐蜜，来自原产地。,已成功,10000,10700,34,4,59.00,22,7,85,否,0,5,项目成功结束后3天内,山东 济南,已经结束
农业,15046,Sally's 小饼屋——9岁女孩的甜点梦,已成功,20000,21386,34,1,99.00,4,3,12,是,0,14,项目成功结束后30天内,北京,已经结束
农业,164242,【寻找有缘人】一个追求慢生活方式的团队约起的活动,已成功,5000,5298,34,4,59.00,10,10,22,是,3,18,项目成功结束后3天内,上海,已经结束
农业,16999,支持传统枇杷花茶 ，众筹一个清爽的秋天,已成功,5000,5825,34,3,45.00,13,3,30,否,0,5,项目成功结束后5天内,福建 厦门,已经结束
农业,195019,世界稀有珍奇的“石黄果”首次上市，此贵重礼物“双节”送给谁？,已成功,9800,9999,34,6,1.00,14,7,22,是,2,21,项目成功结束后3天内,河北 邯郸,已经结束
农业,385240,留坝半野生特级香菇第四期,已成功,2000,2008,34,3,45.00,14,7,13,否,0,27,项目成功结束后立即发货,陕西 汉中,已经结束
农业,15591,以爱之茗——圆一个茶人的梦DIY自制纯料昔归茶,已成功,20000,20734,33,3,198.00,14,3,22,否,0,13,项目成功结束后20天内,云南 昆明,已经结束
农业,640209,自己的田，自己的米，自己种，才放心！,众筹中,100000,1600,33,11,1.00,13,1,3,否,3,NOTFOUND,项目成功结束后立即发货,黑龙江 大庆,15天
农业,128821,品正宗高州荔枝，领海南五天四夜游（第二波，回报更丰富）,已成功,3000,3369,33,7,1.00,30,11,19,是,0,24,项目成功结束后10天内,广东 茂名,已经结束
农业,383152,特级若羌灰枣---中国最好吃的枣，中国红枣优质产品最高奖一等奖,已成功,1000,1599,33,4,25.00,9,7,15,否,0,20,项目成功结束后立即发货,新疆 巴音郭楞,已经结束
农业,601639,爱不释手的羞涩脸颊，难以俘获的莓粉心——兴十四村有机草莓,已成功,2000,2115,33,3,18.00,15,2,2,否,4,4,项目成功结束后立即发货,黑龙江 齐齐哈尔,已经结束
农业,534706,【功夫酿】第二季：把最好的客家米酒带回家,已成功,20000,20426,33,4,69.00,18,2,6,否,4,8,项目成功结束后立即发货,湖南 郴州,已经结束
农业,137233,【新鲜林下参】保持着在深林中生长时的模样,已成功,1500,1694,33,7,1.00,9,4,2,否,2,26,项目成功结束后7天内,吉林 通化,已经结束
农业,659292,彩云之南，我们邀您一同走进古茶山，领略《古树心境》,众筹中,50000,5625,33,4,1.00,7,0,3,否,4,NOTFOUND,项目成功结束后30天内,云南 西双版纳,32天
农业,172804,舌尖上的味道---“凉山州德昌板栗”,已成功,3000,3040,32,3,30.00,13,5,8,否,1,13,项目成功结束后10天内,四川 凉山,已经结束
农业,67786,品尝比冬虫夏草更好的滋补食材  送丽江6天5晚双人游,已成功,3000,4386,32,5,1.00,30,3,13,否,0,20,项目成功结束后5天内,云南 丽江,已经结束
农业,166987,拿着苹果就能闻到果香-栖霞苹果,已成功,500,767,32,6,1.00,13,4,9,否,0,15,项目成功结束后立即发货,山东 烟台,已经结束
农业,328417,【古方红糖】传承传统手工艺，回忆儿时美味,已成功,1000,1203,32,4,1.00,15,6,9,否,0,4,项目成功结束后立即发货,安徽 合肥,已经结束
农业,89671,【自然农耕】38块钱  和80后村支书一起品味自然,已成功,2000,2720,32,3,2.00,18,17,29,否,1,13,项目成功结束后20天内,山东 日照,已经结束
农业,92329,耿大爷邀你一起当地主 放心果蔬吃出幸福生活,已成功,10000,10778,32,8,1.00,19,4,8,否,5,2,项目成功结束后5天内,北京,已经结束
农业,533584,攀枝花自家农家肥种植凯特芒果底价直销，替爸爸妈妈找销路！,已成功,500,2080,32,4,65.00,8,1,4,否,1,23,项目成功结束后3天内,四川 攀枝花,已经结束
农业,144412,【魔露果冻酒众筹】可以吃的鸡尾酒,已成功,10000,10141,31,5,68.00,16,4,8,否,1,6,项目成功结束后15天内,上海,已经结束
农业,366256,为父亲卖茶（太平猴魁）-期待朋友们帮我圆梦,已成功,8000,11055,31,5,298.00,12,19,24,否,3,8,项目成功结束后立即发货,安徽 合肥,已经结束
农业,556999,放飞都市人的农耕梦想，追寻一片宁静的心灵绿地,已成功,5000,5274,31,2,68.00,10,0,9,否,7,11,项目成功结束后立即发货,天津,已经结束
农业,575863,蜜韵丛生，品味不一般的「单丛红茶」,已成功,1000,2609,31,5,10.00,14,1,12,否,1,10,项目成功结束后5天内,广东 深圳,已经结束
农业,109864,【地球村农场】红颜非祸水！ 极品红颜草莓，有机种植，颗颗用心！,已成功,5000,5914,31,4,10.00,6,3,7,否,2,5,项目成功结束后7天内,北京,已经结束
农业,20794,一个南方人的遥远旅途——在边城与和田大枣的故事,已成功,50000,80916,31,5,1.00,17,3,37,是,0,10,项目成功结束后60天内,新疆 和田,已经结束
农业,174988,贵州罗甸红心火龙果——来自长寿乡的长寿密码,已成功,3000,3122,31,5,1.00,16,4,40,是,3,12,项目成功结束后立即发货,贵州 黔南,已经结束
农业,207607,建设一个真正品味各国葡萄酒佳酿的场所，以酒会友，亲民的味蕾绽放体验中心,已成功,5000,15661,31,2,138.00,7,5,22,否,1,9,项目成功结束后立即发货,北京,已经结束
农业,647718,天然绞股蓝龙须茶，好茶在山中，等你来品尝，喝出健康生活,已成功,3000,3021,31,3,58.00,10,1,7,否,1,24,项目成功结束后3天内,NOTFOUND,已经结束
农业,112492,渔民碗里的美味——威海石岛春初百家虾籽,已成功,2000,4082,31,3,58.00,11,4,9,否,2,9,项目成功结束后7天内,山东,已经结束
农业,666652,建了中国最牛红糖厂，他要做甜蜜热辣的原姜红糖,众筹中,200000,7008,34,6,46.00,14,0,2,否,0,NOTFOUND,项目成功结束后立即发货,云南 红河,25天
农业,206701,【最好的蜜给最爱的TA】秦岭传统工艺，中华蜂，百花蜜,已成功,5000,5057,30,2,79.00,14,8,18,是,3,6,项目成功结束后3天内,陕西 西安,已经结束
农业,178177,为苹果寻一条出路,已成功,3000,3065,29,5,1.00,12,4,6,是,3,16,项目成功结束后立即发货,江苏 徐州,已经结束
农业,181837,发现好货——绿色果园直送奉贤光明锦绣黄桃,已成功,5000,5050,29,7,2.00,8,4,17,否,2,10,项目成功结束后5天内,上海,已经结束
农业,389383,回归大自然--原生态的铁皮石斛,已成功,3000,3329,29,7,59.00,18,23,12,否,1,4,项目成功结束后1天内,云南 德宏,已经结束
农业,119638,用自然农法，种良心红薯,已成功,2500,2607,29,2,69.00,7,4,7,否,3,7,项目成功结束后120天内,河北 保定,已经结束
农业,511612,让大山里的父辈们多一份保障，让城里的亲人们多一份健康！,已成功,5000,5060,29,4,69.00,20,0,8,否,27,0,项目成功结束后10天内,北京,已经结束
农业,121150,贵族香榧系列 ---- 第二期来啦,已成功,3000,4311,29,5,2.00,3,4,10,否,0,10,项目成功结束后20天内,浙江 杭州,已经结束
农业,181807,京山贡品特产紫福蝶白花菜众筹第二辑,已成功,10000,10065,29,5,1.00,9,6,8,是,4,7,项目成功结束后3天内,湖北 武汉,已经结束
农业,655779,明前茶，贵如金，高山氧吧出好茶，黄山毛峰等您品,众筹中,5000,3685,29,3,86.00,12,7,11,否,15,NOTFOUND,项目成功结束后10天内,NOTFOUND,17天
农业,18282,舌尖上的香芋——邂逅深藏乡间的贡芋后裔,已成功,3000,3272,28,5,1.00,16,3,14,否,0,10,项目成功结束后5天内,广西 贺州,已经结束
农业,175582,舌尖上的中国二推荐 正宗武汉热干面,已成功,1000,1221,28,2,19.00,11,5,14,是,0,9,项目成功结束后5天内,湖北 武汉,已经结束
农业,357967,苹果尝遍天下，唯有烟台栖霞！,已成功,1000,1009,28,12,2.00,13,6,3,否,1,5,项目成功结束后立即发货,山东 烟台,已经结束
农业,635934,轻松降血糖，就喝未糖茶！,已成功,50000,50580,28,5,5.00,9,0,10,否,0,5,项目成功结束后3天内,NOTFOUND,已经结束
农业,375931,2016春现挖野生鲜美竹笋---源自广东省最干净的土地南岭国家原始森林公园山脉,已成功,6000,6472,28,5,35.00,8,8,8,否,2,7,项目成功结束后立即发货,广东 韶关,已经结束
农业,15041,【吃货集中营】边吃边玩，江山徐香猕猴桃限量尝鲜！,已成功,3000,3528,28,2,68.00,5,3,48,否,0,21,项目成功结束后15天内,浙江 衢州,已经结束
农业,63703,【众筹第二波】中国最香大米--黑土地五常稻花香大米,已成功,2000,2157,28,5,50.00,18,5,23,否,1,14,项目成功结束后3天内,山东 烟台,已经结束
农业,117067,“寻找”中国原生态土蜂蜜（中华百花蜂蜜）,已成功,5000,5174,28,2,128.00,14,4,35,否,0,19,项目成功结束后15天内,江西 景德镇,已经结束
农业,125362,广西上林最古老的制糖工艺  让手艺人留住儿时味道,已成功,2000,2445,28,3,1.00,24,4,4,否,3,3,项目成功结束后立即发货,广西 南宁,已经结束
农业,162088,品尝孔孟之乡的味道 曲阜纯正新鲜老玉米现摘现发,已成功,1000,1023,28,3,1.00,4,4,8,否,2,9,项目成功结束后立即发货,山东 济宁,已经结束
农业,165493,唤醒沉睡在秦岭深处的“蜜”密——秦岭山蜂巢蜜,已成功,1000,2120,28,2,38.00,3,4,8,是,0,10,项目成功结束后20天内,陕西 西安,已经结束
农业,176326,35度湘西枣子红酒,已成功,10000,10126,27,2,88.00,9,5,4,否,0,2,项目成功结束后20天内,湖南 怀化,已经结束
农业,378748,烟台红富士第五季--抗战老兵的有机果园,已成功,1000,1096,27,13,1.00,13,6,6,否,0,2,项目成功结束后立即发货,山东 烟台,已经结束
农业,392464,【好茶不私享】春季头采日照绿茶，来自大山里的茶香氤氲，带您品味真正日照绿。,已成功,1000,1009,27,8,1.00,28,9,20,否,1,0,项目成功结束后45天内,山东 日照,已经结束
农业,397936,烟台栖霞苹果第八季--美味苹果，依旧栖霞！,已成功,1000,1132,27,10,20.00,11,6,5,否,1,3,项目成功结束后立即发货,山东 烟台,已经结束
农业,299638,新疆阿克苏温宿县合作社自筹原味纸皮核桃---2015新出假一赔十,已成功,3000,4033,27,3,51.00,11,7,9,否,0,3,项目成功结束后立即发货,新疆 阿克苏,已经结束
农业,607765,山合易原生态芦花鸡蛋 | 最营养的早餐蛋,已成功,1760,2036,27,2,88.00,3,1,3,否,10,11,项目成功结束后立即发货,山东 烟台,已经结束
农业,184147,舞动的红色精灵—正宗宁夏枸杞,已成功,1000,1318,27,3,1.00,10,4,5,否,1,12,项目成功结束后15天内,河北 廊坊,已经结束
农业,318514,拒绝惨假米，为五常大米正名,已成功,5000,7038,27,4,18.00,27,5,17,否,1,4,项目成功结束后3天内,黑龙江 哈尔滨,已经结束
农业,323458,柠檬众枣（第④季）----纯正新疆和田大红枣-来自于西域的臻品,已成功,5000,5031,27,4,30.00,15,6,16,否,2,4,项目成功结束后10天内,河北 廊坊,已经结束
农业,300814,临潼石榴---超大个无公害绿色产品现货众筹,已成功,2000,2053,27,1,39.00,10,4,5,否,0,2,项目成功结束后立即发货,陕西 西安,已经结束
农业,268939,一杯清茶 一颗悲悯之心 只因我们与老人终将站在生命两端和解,已成功,1000,1837,26,3,1.00,17,6,23,否,4,11,项目成功结束后30天内,安徽 宣城,已经结束
农业,390790,玉米君：众筹鲜玉米！持续新鲜送到家！,已成功,1000,1196,26,3,15.00,16,9,20,否,0,9,项目成功结束后10天内,安徽 宿州,已经结束
农业,432901,【匠人匠心，回归源味】—野菜,已成功,2000,2118,26,2,38.00,11,7,13,否,16,7,项目成功结束后3天内,湖南 怀化,已经结束
农业,2032,金丝饼——传承即将消逝的甘肃美食,已成功,3000,3049,26,2,45.00,6,3,14,是,0,13,项目成功结束后2天内,甘肃 白银,已经结束
农业,407650,珍藏老白茶套装,已成功,10000,13921,26,2,481.00,11,7,19,否,4,17,项目成功结束后立即发货,河南 郑州,已经结束
农业,36682,【梦田】让家人吃上放心的蔬菜 享受田园生活,已成功,30000,31221,26,6,1.00,27,3,32,否,0,13,项目成功结束后7天内,北京,已经结束
农业,38608,30年老树血橙 橙子中的珍品 寻你不容易,已成功,10000,10678,26,5,9.00,12,3,20,否,0,4,项目成功结束后立即发货,浙江 温州,已经结束
农业,307027,踏踏实实的“蜂二代”，卖的老老实实的蜜——你从未喝过如此正宗的蜂蜜！,已成功,2000,2066,26,3,6.00,8,4,11,否,0,3,项目成功结束后立即发货,湖南 益阳,已经结束
农业,364735,舌尖上的美味——正宗烟台栖霞苹果,已成功,1600,2168,26,5,2.00,32,9,11,是,2,1,项目成功结束后7天内,山东 烟台,已经结束
农业,293713,特级甲等霜降柿饼2期---明清贡品、农博会最高奖后稷金奖得主，名贵特优小吃,已成功,2000,3776,26,3,59.00,16,7,18,否,0,11,项目成功结束后立即发货,陕西 渭南,已经结束
农业,186655,年轻人做：“好茶”，年轻人做好：“茶”,已成功,10000,10818,25,2,59.00,6,5,11,否,2,2,项目成功结束后7天内,广东 东莞,已经结束
农业,365005,五常大米----一个关于“免费”的故事,已成功,1000,1315,25,2,20.00,9,6,15,是,2,1,项目成功结束后立即发货,黑龙江 哈尔滨,已经结束
农业,400375,可以嚼着吃的蜂蜜——蜂巢蜜 垂涎三尺的美食诱惑（优惠促销期）,已成功,5000,5529,25,4,5.00,20,5,12,是,1,8,项目成功结束后立即发货,陕西 西安,已经结束
农业,345538,新疆阿克苏温宿县合作社自筹原味纸皮核桃---假一赔十,已成功,3000,3139,25,3,51.00,11,5,18,否,0,10,项目成功结束后立即发货,新疆 阿克苏,已经结束
农业,631116,没有虚假就没有欺骗，助农义卖农家手工柿饼,众筹中,10000,754,25,5,2.00,12,5,5,是,5,NOTFOUND,项目成功结束后立即发货,陕西 延安,22天
农业,125761,【道米】私享全年好米，给家人健康美味,已成功,10000,16171,25,5,1.00,23,6,13,否,4,6,项目成功结束后5天内,北京,已经结束
农业,210127,只有少数人能吃到的五常山地大米,已成功,1000,1335,25,0,50.00,11,6,7,是,5,20,项目成功结束后立即发货,黑龙江 哈尔滨,已经结束
农业,611902,健康快乐儿童有机小苹果（农业众筹活动）,已成功,3000,3085,25,1,30.00,1,0,2,否,13,12,项目成功结束后立即发货,山东 烟台,已经结束
农业,19634,香稻嘉鱼——还原明朝的自然农耕,已成功,25000,105108,25,7,2.00,23,3,17,是,0,3,项目成功结束后立即发货,湖北 荆门,已经结束
农业,319186,真正血橙，学名塔罗科。“屈原”种的橙，带有玫瑰香！,已成功,6000,6153,25,4,39.00,4,4,6,否,0,6,项目成功结束后5天内,湖北 宜昌,已经结束
农业,15830,【铁皮石斛第二波】感谢感动感受感悟之后的再次起航,已成功,10000,10085,24,6,1.00,9,3,29,否,0,11,项目成功结束后15天内,浙江 衢州,已经结束
农业,34735,【众筹第二波】鄂西北荆山地区 老爸自种栎树黑木耳,已成功,5800,48924,24,4,58.00,12,3,37,否,0,11,项目成功结束后3天内,湖北 襄樊,已经结束
农业,38770,再次相遇贺州香芋，为美食创造第二次发光的机会,已成功,2000,3205,24,4,1.00,8,3,7,否,3,3,项目成功结束后8天内,广西 贺州,已经结束
农业,166897,“贵州习酒”第一季：赤水河畔的生态美酒，酱香典范  精品习酱。,已成功,20000,20010,24,3,69.00,15,5,4,是,0,2,项目成功结束后7天内,北京,已经结束
农业,168349,泸州原浆酒—咱老百姓自己的健康酒,已成功,18999,21634,24,5,358.00,16,4,12,否,1,6,项目成功结束后30天内,北京,已经结束
农业,66235,来自春天的第一片芽叶的滋味！,已成功,2016,3108,24,3,1.00,14,11,9,否,0,12,项目成功结束后10天内,安徽 安庆,已经结束
农业,172537,MUSCAT葡萄—回归原始的纯正,已成功,20000,20005,24,4,99.00,9,4,18,否,1,9,项目成功结束后3天内,山东 青岛,已经结束
农业,109918,"""南国人参""——广西农家特产桂圆肉干",已成功,6000,6049,24,5,39.00,25,6,20,否,0,3,项目成功结束后30天内,广西 钦州,已经结束
农业,118402,百年老字号'泰和合“激您品一碗石门茶,已成功,2000,2917,24,4,9.00,19,3,13,否,0,1,项目成功结束后立即发货,湖南 常德,已经结束
农业,128263,生态特种野猪腊肉——肥而不腻 瘦而不柴 营养丰富,已成功,1000,1197,24,5,1.00,12,4,8,是,0,17,项目成功结束后20天内,四川 乐山,已经结束
农业,138577,【藏鸡蛋】——来自西藏·第三极，原生态，无污染,已成功,2000,2379,24,4,58.00,8,4,10,是,1,13,项目成功结束后15天内,西藏 拉萨,已经结束
农业,656145,厉害了我的茶：1种茶树制成中国6大茶类，不信你就筹筹看！,众筹中,100000,2553,24,4,2.00,9,5,4,否,6,NOTFOUND,项目成功结束后30天内,浙江 丽水,27天
农业,116350,烟台大樱桃，有品位的格调！,已成功,3000,3315,23,3,135.00,16,4,12,否,0,17,项目成功结束后10天内,山东 烟台,已经结束
农业,29938,【云际天马吃货俱乐部】第二期 来自库尔勒 不梨不弃的梦想！,已成功,5000,5072,23,5,1.00,13,3,12,否,1,14,项目成功结束后3天内,新疆 巴音郭楞,已经结束
农业,99892,一骑红尘妃子笑，无人知是贵妃蜜,已成功,2000,2140,23,5,10.00,16,3,29,否,0,1,项目成功结束后10天内,广东 茂名,已经结束
农业,66223,泡一杯属于自己的“功夫茶”！,已成功,6800,6873,23,7,1.00,23,4,12,否,0,5,项目成功结束后10天内,上海,已经结束
农业,177748,无硫黄花菜——农家自种天然烘干晾晒的绿色食品,已成功,3000,3076,22,3,68.00,13,4,14,否,0,15,项目成功结束后立即发货,陕西 渭南,已经结束
农业,230260,来自苹果之乡，中国苹果外销生产基地的正宗洛川红富士（出口型）,已成功,2000,2819,22,2,59.00,14,4,6,否,1,3,项目成功结束后立即发货,陕西 延安,已经结束
农业,310405,秦岭野生猕猴桃三期---拿命采摘的防癌圣果,已成功,2000,2864,22,2,59.00,16,6,18,否,0,11,项目成功结束后立即发货,陕西 宝鸡,已经结束
农业,32311,”慢茶“众筹一个茶”走西口“的梦,已成功,10000,10830,22,5,39.00,13,3,15,否,1,10,项目成功结束后10天内,山东 青岛,已经结束
农业,225637,全民来抱鸡,已成功,20000,20078,22,6,168.00,11,5,24,否,1,4,项目成功结束后立即发货,广东 广州,已经结束
农业,380329,来自大自然的馈赠——野生无公害薄皮山核桃,已成功,1000,1060,22,4,3.00,15,6,1,否,0,1,项目成功结束后7天内,重庆,已经结束
农业,309106,新疆阿勒泰2015新出特级黑加仑葡萄干,已成功,1000,1904,22,4,49.00,8,8,9,否,2,14,项目成功结束后立即发货,新疆,已经结束
农业,123505,大别山散养土鸡蛋，您身边健康的菜篮子,已成功,2000,2096,22,3,78.00,8,4,5,否,6,10,项目成功结束后3天内,湖北 黄冈,已经结束
农业,127621,故香好大“姜”军”  原生态农家小黄姜,已成功,1000,1208,22,5,2.00,12,6,7,否,0,2,项目成功结束后立即发货,河南 信阳,已经结束
农业,167161,吐鲁番无核白葡萄，让自然熟葡萄从枝头到您舌尖,已成功,4000,4823,22,2,1.00,7,4,15,否,0,6,项目成功结束后立即发货,北京,已经结束
农业,237868,《哈喽菜菜》鸡中皇后—玫瑰鸡！,已成功,2000,2113,22,2,98.00,6,7,8,否,9,4,项目成功结束后15天内,陕西 商洛,已经结束
农业,396982,烟台栖霞苹果答谢季-大山深处的礼物！,已成功,1000,1175,22,10,20.00,9,6,4,否,0,2,项目成功结束后立即发货,山东 烟台,已经结束
农业,619603,一个神奇的果实化作一杯健康的茶——陈皮普洱茶,众筹中,5000,228,22,5,1.00,9,3,3,否,3,NOTFOUND,项目成功结束后2天内,广东 江门,14天
农业,231001,库尔勒香梨---世界上最好吃的梨子,已成功,2000,3000,22,2,59.00,14,4,6,否,2,5,项目成功结束后立即发货,新疆 巴音郭楞,已经结束
农业,2748,鲁供绿叶馒头——走遍大江南北,已成功,3000,3120,21,3,20.00,8,3,16,是,0,8,项目成功结束后7天内,北京,已经结束
农业,157798,为众筹网好友定制的【传统手工炭焙乌龙茶】茶叶里的暖胃黑咖啡,已成功,1000,2119,21,2,69.00,13,9,12,否,1,8,项目成功结束后2天内,河南 郑州,已经结束
农业,548755,【若茗1725】让茶与你的距离更近一点,已成功,5000,5434,21,5,1.00,10,2,8,否,0,1,项目成功结束后7天内,福建 泉州,已经结束
农业,423841,普济：茶客最新的粮食,众筹中,60000,14685,21,2,9.00,7,0,8,是,4,NOTFOUND,项目成功结束后3天内,辽宁 大连,3天
农业,317299,2015新出特级黄河滩枣---营养、口感、味道远超新疆枣,已成功,1000,2488,21,4,24.00,11,5,14,否,0,7,项目成功结束后立即发货,陕西 榆林,已经结束
农业,203566,即食海参 - 来自原始海洋的味道,已成功,3000,4013,21,6,1.00,5,4,9,否,0,17,项目成功结束后3天内,北京,已经结束
农业,266026,AK亚麻籽油，油中AK47,已成功,4999,5271,21,3,9.00,4,4,9,否,1,0,项目成功结束后10天内,北京,已经结束
农业,332713,”东方神草”--正宗富硒绞股蓝就在女娲故里陕西平利,已成功,5000,5148,21,8,8.00,14,5,3,是,0,1,项目成功结束后立即发货,陕西 安康,已经结束
农业,607315,人参--- 昨日将相府 今朝百姓家,已成功,1000,1273,21,6,6.00,11,6,1,否,3,5,项目成功结束后立即发货,吉林 长春,已经结束
农业,455461,正宗新疆蜂蜜 源自深山稀有蜜源,已成功,1000,1609,21,4,35.00,4,1,4,否,3,4,项目成功结束后7天内,山东 烟台,已经结束
农业,130582,来自山水间的纯美果味  胶东红灯大樱桃,已成功,1000,2189,20,2,99.00,7,4,5,否,6,10,项目成功结束后15天内,山东 烟台,已经结束
农业,150031,来自世遗古廊桥的一匹黑马——廊桥蜜桃,已成功,3000,3434,20,4,20.00,13,5,10,否,2,7,项目成功结束后7天内,浙江 温州,已经结束
农业,155236,父亲节不拼爹，拼拼怎么孝敬爹,已成功,20000,20055,20,4,30.00,14,9,21,否,1,2,项目成功结束后5天内,北京,已经结束
农业,418702,张家湾的普渡,已成功,80000,80185,20,3,9.00,11,3,2,否,0,1,项目成功结束后立即发货,辽宁 大连,已经结束
农业,239161,秦岭野生小猕猴桃---拿命采摘的防癌圣果,已成功,2000,2443,20,2,69.00,18,4,11,否,3,7,项目成功结束后立即发货,陕西 西安,已经结束
农业,175219,”苹“生难忘爱的味道——特别的爱给特别的您,已成功,2000,2337,20,3,39.00,14,13,30,否,0,17,项目成功结束后5天内,山东 烟台,已经结束
农业,176758,众筹助力梦想——“众筹果园”良心果农正宗赣南脐橙,已成功,3000,3566,20,4,19.00,10,6,17,否,1,8,项目成功结束后60天内,江西 赣州,已经结束
农业,345949,蜜源会2016新出蜂王浆火热众筹,已成功,3000,3663,20,3,99.00,14,6,15,否,3,7,项目成功结束后立即发货,陕西 西安,已经结束
农业,75301,纯正农家有机葡萄酿造酒 真材实料 真健康,已成功,500,1152,19,2,30.00,23,4,23,否,4,6,项目成功结束后3天内,河北 邯郸,已经结束
农业,150985,甘甜多汁的冰糖麒麟瓜+林荫深处古村落=桃源避暑村庄,已成功,1000,1349,19,2,38.00,12,4,17,否,2,4,项目成功结束后立即发货,湖北 武汉,已经结束
农业,368473,可以嚼着吃的蜂蜜——蜂巢蜜 垂涎三尺的美食诱惑,已成功,3000,3347,19,3,99.00,19,6,27,否,2,11,项目成功结束后立即发货,陕西 西安,已经结束
农业,120052,天然绿色海产——龙须菜 （第三季）,已成功,2000,2288,19,5,9.00,11,5,7,否,0,4,项目成功结束后立即发货,广东 潮州,已经结束
农业,345964,自产中宁枸杞众筹---无硫磺、最大个,已成功,3000,3329,19,3,69.00,16,4,6,否,0,9,项目成功结束后立即发货,宁夏 中卫,已经结束
农业,345532,可冷泡的有机红茶，从扦插苗开始,已成功,20000,20022,19,5,58.00,26,5,19,否,10,3,项目成功结束后7天内,广东 惠州,已经结束
农业,631188,不是所有的“冰糖心”都产自新疆阿克苏红旗坡,已成功,5000,5040,19,2,188.00,6,0,3,否,1,15,项目成功结束后10天内,NOTFOUND,已经结束
农业,15498,落花生——源自“长寿之乡”广西昭平的花生和花生油,已成功,7000,7429,19,5,49.00,9,3,18,否,0,3,项目成功结束后5天内,广西 贺州,已经结束
