项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
公益,306679,【创益姑苏】“我们的童年，你们的回忆”新市民子女关爱计划,已成功,3000,3217,229,1,20.00,5,8,207,否,180,32,项目成功结束后立即发货,江苏 苏州,已经结束
公益,590911,不让贫困阻碍了前行的希望和梦想—帮助贫困高中生,已成功,28400,30059,229,0,200.00,7,2,33,否,107,122,项目成功结束后立即发货,浙江 杭州,已经结束
公益,210142,暖冬计划——为云南山区的孩子购买热水装置,已成功,17490,22674,229,4,20.00,10,8,80,否,52,65,项目成功结束后15天内,云南 保山,已经结束
公益,397042,清水甘甜，暖心一片——为云南省禄劝县茂山镇太平小学的孩子购买净水加热器,已成功,15000,16721,228,5,10.00,15,4,36,是,109,74,项目成功结束后20天内,云南 昆明,已经结束
公益,60121,番茄太阳阅读馆——农村公益阅读馆,已成功,15000,16567.67,228,5,1.00,12,4,12,否,78,52,项目成功结束后立即发货,江苏 常州,已经结束
公益,438241,共聚萤火之力，助梦乡村课堂,已成功,4000,4090,226,3,10.00,5,5,11,否,169,12,项目成功结束后3天内,四川 成都,已经结束
公益,169714,为新疆抗战老兵送礼包,已成功,10000,11305,225,4,2.00,10,6,54,否,24,70,项目成功结束后10天内,新疆 乌鲁木齐,已经结束
公益,458698,太阳的后裔——非洲加纳Damanko太阳能发电慈善项目,已成功,15000,15080,222,2,50.00,9,5,11,否,193,9,项目成功结束后10天内,黑龙江 哈尔滨,已经结束
公益,140659,一个关于腾冲孩子们地梦想——我们共同编制（2015北大-台大-云大社会服务）,已成功,5000,5063,220,4,5.00,6,9,10,是,38,67,项目成功结束后立即发货,云南 保山,已经结束
公益,178012,与艾共生 二十载——超级演说家张锦雄全国公益演讲活动计划,已成功,30000,30741,218,3,30.00,4,7,104,是,78,47,项目成功结束后3天内,广东 广州,已经结束
公益,552916,老宅记忆，鲜血与生命换回美好生活,已成功,300000,300500,217,5,50.00,10,3,31,否,89,4,项目成功结束后立即发货,浙江 杭州,已经结束
公益,123418,护苗计划——陶行知协会为山区儿童筹集卫生包,已成功,5000,5369,216,4,5.00,7,8,3,否,47,34,项目成功结束后立即发货,河南 平顶山,已经结束
公益,250579,【众筹扶贫】这次乡长豁出去了-----帮乡亲卖脐橙,已成功,10000,10316,216,7,1.00,15,16,72,是,15,60,项目成功结束后2天内,江西 赣州,已经结束
公益,142687,“雨露•中国”蒲公英支教队乡土认知夏令营——不一样的支教，给孩子不一样的成长体验,已成功,4500,4506,215,6,1.00,7,5,60,否,36,100,项目成功结束后立即发货,安徽 安庆,已经结束
公益,280300,父爱如山 感恩“油”你——给父亲一座完整的古法的榨油坊,已成功,30000,35769,215,5,38.00,27,7,89,否,35,43,项目成功结束后立即发货,浙江 衢州,已经结束
公益,461578,书籍与儿童福祉——中华女子学院SE（性教育）暑期赴云南实践支教队,已成功,10000,10001,214,7,5.00,5,5,36,否,176,11,项目成功结束后20天内,云南 德宏,已经结束
公益,9957,“星星之队”——外来务工子女活学乐学夏令营,已成功,3320,3400,214,5,10.00,10,3,2,是,0,209,项目成功结束后20天内,江苏 苏州,已经结束
公益,151297,用我的双手，做你梦想的翅膀——关注灾后重建地区孩子成长，我们在行动！,已成功,9000,14554,213,9,5.00,25,14,89,是,22,34,项目成功结束后30天内,四川 雅安,已经结束
公益,430450,“丝路心征”——清华大学热能系赴静宁县羽毛球场搭建、科技及兴趣支教实践项目,已成功,7900,7952,213,5,5.00,7,8,32,否,65,21,项目成功结束后15天内,甘肃 天水,已经结束
公益,22502,【海航社会创新创投】筹一间舒适的工作坊，益起为残障人制皂美好,已成功,10000,10494,212,5,1.00,5,3,2,否,0,19,项目成功结束后365天内,江苏 无锡,已经结束
公益,128191,一起为天使插上爱与梦想的翅膀——小天使艺术团/失依儿童模特队,已成功,30000,31836,212,4,500.00,11,3,1,否,204,5,项目成功结束后立即发货,重庆,已经结束
公益,473770,亲爱的孩子，我要带你去看最真实、最精彩的世界！,已成功,10000,10025,211,2,1.00,6,7,32,是,37,85,项目成功结束后立即发货,北京,已经结束
公益,440773,宝贝成长营——高山地区土家族留守儿童全方位发展计划,已成功,18000,18013,210,5,1.00,9,5,4,是,23,22,项目成功结束后20天内,重庆,已经结束
公益,368452,纪实摄影师筹集相机：圆“艾二代”的摄影梦,已成功,15000,15766,210,4,10.00,4,10,24,否,106,32,项目成功结束后300天内,云南 红河,已经结束
公益,525526,让”保护区“山珍，走出大山。,已成功,50000,50175,210,4,5.00,8,0,6,否,8,5,项目成功结束后立即发货,四川 泸州,已经结束
公益,611764,500个鞋盒礼物------温暖这个冬天,已成功,10000,10399,209,3,20.00,3,1,28,否,159,21,项目成功结束后20天内,湖南 长沙,已经结束
公益,297400,“老北京遛弯儿计划”—胡同存量和保护状况的民间调查,已成功,50050,55951,209,6,100.00,18,8,58,否,47,125,项目成功结束后立即发货,北京,已经结束
公益,296095,“让世界听见”海峡两岸文化交流公益音乐会,已成功,100000,291646,208,4,19.00,16,8,45,否,11,133,项目成功结束后30天内,辽宁 大连,已经结束
公益,571828,在最美的泸沽湖，建一座有爱的摩梭小农场,已成功,80000,80218,208,6,20.00,40,23,37,是,103,37,项目成功结束后30天内,云南 丽江,已经结束
