项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
其他,21639,风马旗送吉祥，玉树大苏曼寺800僧衣温暖众筹,已成功,10000,40122,64,4,1.00,6,3,11,否,0,22,项目成功结束后10天内,青海 玉树,已经结束
其他,39916,一款百姓都用得起的主动式空气净化器,已成功,5000,14393,64,4,99.00,19,3,48,否,0,36,项目成功结束后20天内,上海,已经结束
其他,111895,马灯客栈二期绿化升级众筹,已成功,6000,7159,64,4,1.00,12,3,19,否,15,28,项目成功结束后立即发货,云南 大理,已经结束
其他,13364,众筹时代·火星会第二期——买家变玩家 神奇的游戏化思维,已成功,10000,20825,63,10,1.00,10,3,12,是,0,15,项目成功结束后1天内,湖北 武汉,已经结束
其他,162436,LED悦亮灯——学生随身灯，一灯多能，是学生学习、娱乐、旅游等夜来好伙伴。,已成功,1000,1403,63,10,1.00,5,5,11,否,1,38,项目成功结束后30天内,北京,已经结束
其他,335038,航通守护者儿童智能手表 ，父母给孩子最好的新年礼物,已成功,10000,11422,63,7,10.00,5,8,7,否,4,10,项目成功结束后10天内,广东 深圳,已经结束
其他,44227,zone care 智能室内木门锁,已成功,10000,11437,63,4,179.00,10,3,154,否,0,56,项目成功结束后立即发货,浙江 杭州,已经结束
其他,407224,CT跑酷《十周年跑酷盛典》——暨全国首届室内极速挑战赛 邀你来参加！,已成功,6000,8258,63,5,1.00,14,7,42,是,3,33,项目成功结束后立即发货,湖北 武汉,已经结束
其他,11667,航海王登陆中国 官方纪念邮品震撼首发,已成功,10000,15715,63,4,63.00,12,3,72,否,0,5,项目成功结束后10天内,江苏 南京,已经结束
其他,71014,一名众筹网铁杆粉丝的生日大趴邀你来玩,已成功,3000,9628,63,7,1.00,10,3,20,否,5,8,项目成功结束后10天内,河南 郑州,已经结束
其他,272329,活立WiFi云血压计,已成功,1000,3103,63,5,1.00,16,7,22,否,1,33,项目成功结束后立即发货,上海,已经结束
其他,339643,X8蓝牙手机耳机—耳机1秒变手机,已成功,3000,4566,63,2,2.00,4,6,9,否,0,18,项目成功结束后10天内,天津,已经结束
其他,16437,Blink Sunshine Mini——如同自然阳光的台灯/筒灯/多头灯光源,已成功,2000,10216,62,5,59.00,1,3,79,否,0,32,项目成功结束后7天内,香港,已经结束
其他,652239,会调情的智能振动棒,众筹中,800000,2066,62,1,1.00,10,0,1,否,3,NOTFOUND,项目成功结束后65天内,广东 深圳,53天
其他,146521,vojo iBasic2专利发光数据线,已成功,500,1293,62,6,1.00,24,4,30,否,0,20,项目成功结束后3天内,广东 深圳,已经结束
其他,286909,新式斜角电镀低音耳机一新一代潮流必备耳机,已成功,5000,5230,62,3,10.00,4,7,42,否,1,31,项目成功结束后立即发货,广东 东莞,已经结束
其他,378070,第八代男士磁疗保健增大持久英国内裤,已成功,1000,4575,62,3,2.00,26,9,34,否,9,24,项目成功结束后立即发货,上海,已经结束
其他,98164,够料够好玩儿的“学长来了”之创业面对面,已成功,1000,1065,61,4,1.00,5,3,16,否,7,26,项目成功结束后立即发货,河南 郑州,已经结束
其他,4513,挤地铁神器——Padroo iPad智能包,已成功,10000,10491,61,5,1.00,19,3,56,是,0,25,项目成功结束后30天内,北京,已经结束
其他,12814,“喏喏族”一起打造吊丝代言人！,已成功,7000,7413,61,5,1.00,13,3,28,是,0,37,项目成功结束后30天内,浙江 杭州,已经结束
其他,193396,新型防雾霾保湿口罩设计研发，鼻炎患者更适宜佩戴的口罩,已成功,5000,5753,61,7,2.00,5,17,21,否,3,9,项目成功结束后30天内,河南 郑州,已经结束
其他,206068,嫁给丽江度假客栈，带你追随古城梦！,已成功,3000,8210,61,4,18.00,14,8,33,否,5,36,项目成功结束后立即发货,云南 丽江,已经结束
其他,20341,17mm无线微型投影仪  可以放进钱包的视听神器！,已成功,10000,79328,60,4,0.00,26,3,200,是,0,5,项目成功结束后20天内,河南 郑州,已经结束
其他,635637,颈动舒颈椎健康仪——在工作中让颈椎动起来的显示器升降台,众筹中,200000,1261,60,4,1.00,18,0,0,否,1,NOTFOUND,项目成功结束后60天内,天津,20时
其他,11372,让你的生活自带Instagram滤镜,已成功,30000,38769,60,8,5.00,30,3,217,是,0,4,项目成功结束后1天内,浙江 台州,已经结束
其他,167989,心理咨询师养成记——众筹中国心理学家大会行,已成功,3725,4225,60,3,10.00,24,10,23,否,8,23,项目成功结束后7天内,北京,已经结束
其他,429460,纯玩无购物，豪华泰国游，五天四晚行程1元开抢！【热门话题APP】,已成功,520,1357,60,1,1.00,1,13,11,否,4,55,项目成功结束后立即发货,北京,已经结束
其他,4037,把花儿带进厨房【艺术砧板】,已成功,5000,5604,60,4,39.00,15,3,38,否,0,10,项目成功结束后7天内,北京,已经结束
其他,260344,让看不见的细菌看得见——国内首款儿童卫生习惯养成类产品“萌菌乐”,已成功,7000,7006,60,5,1.00,17,8,4,否,2,7,项目成功结束后30天内,河南 郑州,已经结束
其他,303310,米来未来（北京东坝奥园）新馆主人众筹召集令,已成功,30000,30295,60,3,99.00,7,8,29,是,20,20,项目成功结束后立即发货,北京,已经结束
其他,184399,不死机不掉线商业路由器-UNCOME,已成功,50000,79123,60,5,100.00,12,4,26,否,3,10,项目成功结束后10天内,北京,已经结束
其他,269065,2016猴年一起来踩小人！本命年更是要红红火火！！,已成功,1888,2216,59,5,1.00,7,9,31,否,0,23,项目成功结束后立即发货,浙江 绍兴,已经结束
其他,159703,始于衣冠，达于博远——华师学子赴苏杭汉服文化传播调研众筹,已成功,8000,8050,57,7,3.00,21,4,6,否,15,9,项目成功结束后立即发货,江苏 苏州,已经结束
其他,219838,车载蓝牙MP3 免提电话多功能一体机,已成功,2000,2193,57,2,5.00,18,9,19,否,0,33,项目成功结束后10天内,山东 济南,已经结束
其他,38974,一品康机械式牙刷杀菌消毒器,已成功,3000,4300,57,3,69.00,18,3,85,否,0,50,项目成功结束后10天内,北京,已经结束
其他,352678,天然果蔬面膜机,已成功,10000,11372,57,3,180.00,18,8,22,否,32,20,项目成功结束后15天内,四川 成都,已经结束
其他,34909,突破性自拍神器：智能飞行摄像机，全球领先即时分享,已成功,30000,32182,57,4,20.00,10,3,67,是,0,38,项目成功结束后30天内,上海,已经结束
其他,233791,【最后的净土】雪佛兰SUV最美中国行（线路一），我来了你在哪？,已成功,500,539,56,3,1.00,1,4,7,是,6,15,项目成功结束后30天内,四川 成都,已经结束
其他,1928,众筹大学——全球首家众筹培训机构,已成功,1000,3460,56,2,50.00,2,3,16,否,0,22,项目成功结束后立即发货,北京,已经结束
其他,18275,WEIS中国文化意境香器作品,已成功,3000,191147,56,5,128.00,35,3,37,否,0,26,项目成功结束后3天内,浙江 杭州,已经结束
其他,89932,大咖秀微名片，助你事业更上一层楼,已成功,2000,2236,56,7,1.00,1,5,36,否,0,36,项目成功结束后立即发货,广东 深圳,已经结束
其他,14478,Water Box 钢琴专用除湿器,已成功,5000,5404,56,5,39.00,10,3,95,否,0,50,项目成功结束后20天内,广东 中山,已经结束
其他,4335,【花间作】真花手工饰品,已成功,3000,4539,56,6,38.00,1,3,27,否,0,11,项目成功结束后20天内,云南 大理,已经结束
其他,21429," 手机美衣 拒绝随众 多国设计师团队跨界创意",已成功,30000,30640,56,13,150.00,22,3,33,否,0,1,项目成功结束后7天内,广东 深圳,已经结束
其他,50524,MIPOW魔泡Rainbow——APP遥控变色LED智能灯泡,已成功,5000,5404,56,10,1.00,4,3,11,是,0,42,项目成功结束后30天内,广东 深圳,已经结束
其他,538405,我有好酒，我在天竺山下，而你，带着故事就好,已成功,200000,211651,56,5,5.00,26,4,30,是,7,26,项目成功结束后立即发货,福建 厦门,已经结束
其他,110479,Loukin one一体式屏幕清洁套装,已成功,2000,2088,55,3,5.00,9,3,24,否,0,14,项目成功结束后5天内,浙江 宁波,已经结束
其他,114427,不伤手的舒适鼠标,已成功,6800,9554,55,2,78.00,23,5,86,是,1,21,项目成功结束后5天内,广东 深圳,已经结束
其他,24469,诺方SDL307——最小的激光PM2.5检测仪!,已成功,5000,26672,55,3,398.00,1,3,41,否,0,49,项目成功结束后15天内,山东 济南,已经结束
其他,94561,【随堂】- 一款“直接”的在线教育APP,已成功,10000,10070,55,4,20.00,5,3,14,否,4,23,项目成功结束后5天内,上海,已经结束
其他,10663,智能空气净化器——还您一个干净健康的家！,已成功,5000,26460,54,3,190.00,6,3,250,否,0,41,项目成功结束后15天内,广东 东莞,已经结束
其他,20975,构格全球首发，一起改变一个行业！,已成功,10000,11233,54,1,10.00,18,3,9,否,0,17,项目成功结束后40天内,北京,已经结束
其他,236455,青核桃Q1汽车环境管家,已成功,5000,5887,54,6,1.00,19,11,9,是,3,39,项目成功结束后10天内,广东 深圳,已经结束
其他,97027,郑州第一本咖啡护照——咖啡深度爱好者的福音,已成功,3000,8060,54,3,10.00,3,3,2,否,1,16,项目成功结束后7天内,河南 郑州,已经结束
其他,171589,无SPA，不明亮——您的专属眼睛按摩师,已成功,500,1428,54,4,1.00,8,6,76,否,0,31,项目成功结束后10天内,江苏 连云港,已经结束
其他,183886,DIY木质手机投影仪----给手机一个宽银幕,已成功,6000,6396,54,4,39.00,19,11,38,否,0,10,项目成功结束后5天内,浙江 湖州,已经结束
其他,10272,电商营销专家手把手教你成为淘宝钻石级卖家,已成功,5000,6057,54,3,1.00,6,3,8,是,0,37,项目成功结束后10天内,山东 济南,已经结束
其他,402064,美国进口FAMS智能手机投影仪,已成功,1000,1414,54,3,5.00,6,5,78,否,2,8,项目成功结束后立即发货,北京,已经结束
其他,134554,柠檬时代高校APP——为各高校量身制定掌上服务平台,已成功,50000,50031,53,4,10.00,3,6,29,否,10,32,项目成功结束后立即发货,江苏 苏州,已经结束
其他,151378,198元疯抢智能防盗钱包——众筹首发，不容错过！,已成功,1000,2455,53,5,1.00,12,4,19,否,4,33,项目成功结束后立即发货,河北 保定,已经结束
其他,182017,塑造创业特种兵—— 大学生创业网11周年庆大型户外素质拓展训练营,已成功,30000,30005,53,8,2.00,11,9,20,否,0,12,项目成功结束后立即发货,河南 郑州,已经结束
其他,5126,【咪噜蛋】重新定义儿童助眠灯,已成功,10000,10248,53,3,8.00,15,3,34,否,0,3,项目成功结束后30天内,广东 广州,已经结束
其他,236827,"Corfu 可打电话,语音对讲的智能儿童手表C2S（第二期）",已成功,2000,2252,53,3,1.00,32,4,8,否,1,38,项目成功结束后立即发货,广东 深圳,已经结束
其他,10600,众筹大学联合北大PE投资联盟众筹趋势总裁班8月2日震撼开课,已成功,80000,90864,53,5,50.00,5,3,42,否,0,36,项目成功结束后7天内,北京,已经结束
其他,107593,清华大学五道口金融学院第三届“吾道清春”学生节,已成功,30000,30170,53,8,10.00,10,3,19,是,3,2,项目成功结束后立即发货,北京,已经结束
其他,186289,通过生命护航仪——让老人不再悄然死亡,已成功,6000,9520,53,6,10.00,4,4,7,是,0,33,项目成功结束后30天内,广东 深圳,已经结束
其他,446743,"My Youth,My Dream,My Way——骑行川藏线（国道318）",已成功,2000,2000,53,3,10.00,10,6,22,否,43,5,项目成功结束后40天内,黑龙江 哈尔滨,已经结束
其他,587938,以手铸器 以器传心——养生老铁壶,已成功,15000,21299,53,4,129.00,8,4,22,否,1,25,项目成功结束后15天内,浙江 金华,已经结束
其他,437707,一款来自未来的键盘鼠标，慧尚全息遥感键鼠升级版！,已成功,1000,1016,52,3,5.00,21,3,4,否,0,1,项目成功结束后立即发货,北京,已经结束
其他,472741,遇见未来，这个键盘浑身上下都带着“hei”科技,已成功,500,3098,52,4,1.00,11,1,8,否,1,2,项目成功结束后7天内,安徽 合肥,已经结束
其他,19287,Blink Sunshine——真正接近自然阳光的光源【第三期】,已成功,2000,17458,52,5,78.00,1,3,70,否,0,24,项目成功结束后7天内,香港,已经结束
其他,651156,WJ-COFFEE不一样的咖啡馆,众筹中,500000,1286,52,5,68.00,16,6,24,否,46,NOTFOUND,项目成功结束后60天内,四川 成都,71天
其他,190759,诺桑商友读书会图书众筹༼ནོར་བཟང་ཚོང་གྲོགས།༽,已成功,5000,5940,52,2,10.00,10,46,6,否,8,9,项目成功结束后立即发货,四川 成都,已经结束
其他,68191," 众筹经纪师千人计划实训班（第一期）3月27日北京开班",已成功,30000,269403,52,2,0.00,0,3,17,否,3,25,项目成功结束后立即发货,北京,已经结束
其他,174841,全球首款互补彩色围棋（五子棋）9岁创客设计 打破4000年围棋单调的黑白,已成功,15000,15138,51,2,10.00,6,6,25,否,2,14,项目成功结束后30天内,湖北 武汉,已经结束
其他,5223,众筹大学第三期：互联网金融谁将成为夺宝奇兵？,已成功,1000,1040,51,3,1.00,9,3,26,是,0,30,项目成功结束后立即发货,北京,已经结束
其他,1394,资讯众筹——中国手游圈调查访谈,已成功,3000,3170,51,3,10.00,0,3,1,否,0,10,项目成功结束后立即发货,北京,已经结束
其他,12536,Diana West  中国之旅·成都站  这一次，一定要成功母乳,已成功,5000,10685,51,3,10.00,4,3,7,否,0,7,项目成功结束后10天内,四川 成都,已经结束
其他,125464,苹果手机多功能防水盒子，健身、游泳、骑行必备神器！,已成功,3000,3028,51,4,1.00,17,4,24,否,0,28,项目成功结束后3天内,河南 郑州,已经结束
其他,438070,骑行新藏线，追求极致风光之行,已成功,8000,8009,51,4,9.00,9,4,9,否,22,15,项目成功结束后立即发货,湖北 武汉,已经结束
其他,13715,2014中秋最具创意礼物-LED月饼灯,已成功,10000,11965,51,8,32.00,12,3,47,否,0,1,项目成功结束后1天内,浙江 杭州,已经结束
其他,177970,抽油宝,已成功,10000,31617,51,5,1.00,14,4,6,否,0,34,项目成功结束后30天内,广东 广州,已经结束
其他,1505,毛毡游乐园——别样的美丽与温暖,已成功,10000,10000,50,5,70.00,9,3,5,否,0,5,项目成功结束后3天内,北京,已经结束
其他,10604,互联网创业与投资沙龙 众筹嘉宾,已成功,500,500,50,0,10.00,8,6,24,否,0,50,项目成功结束后立即发货,北京,已经结束
其他,10546,【容器】品牌原创产品  生活设计生活,已成功,4000,5070,50,2,59.00,11,3,12,是,0,12,项目成功结束后3天内,北京,已经结束
其他,72076,赢在微创新——2015爆品战略,已成功,3000,3084,50,5,1.00,7,5,8,否,1,43,项目成功结束后立即发货,江苏 苏州,已经结束
其他,555349,《云南，你欠我一段情》——走遍云南旅行基金,已成功,10000,10698,50,4,100.00,6,3,12,否,38,7,项目成功结束后立即发货,云南 丽江,已经结束
其他,27790,尽享飞行的盛宴——世界航展地图台历2015,已成功,6000,7492,50,4,28.00,8,3,12,否,0,26,项目成功结束后10天内,北京,已经结束
其他,156814,FILLIS 新生代无叶智能遥控风扇,已成功,1000,1291,49,4,5.00,30,6,7,否,0,47,项目成功结束后5天内,江苏 连云港,已经结束
其他,1986,爱情众筹——折纸玫瑰线下教学沙龙,已成功,4999,5593,49,2,5.00,4,3,6,是,0,13,项目成功结束后50天内,北京,已经结束
其他,408370,泸沽湖树屋客栈，您梦想的栖息地！,已成功,150000,150158,49,6,299.00,19,7,21,是,36,5,项目成功结束后30天内,四川 凉山,已经结束
